,record_date,country,currency,country_currency_desc,exchange_rate,effective_date,src_line_nbr,record_fiscal_year,record_fiscal_quarter,record_calendar_year,record_calendar_quarter,record_calendar_month,record_calendar_day,curr_source
1874,2019-06-30,ZIMBABWE,RTGS,ZIMBABWE-RTGS,6.382,null,192,2019,3,2019,2,06,30,Fiscal_Data
1875,2019-06-30,MACEDONIA FYROM,DENAR(ARIARY),MACEDONIA FYROM-DENAR(ARIARY),53.96,null,103,2019,3,2019,2,06,30,Fiscal_Data
1876,2019-06-30,MADAGASCAR,FRANC,MADAGASCAR-FRANC,3591.4,null,104,2019,3,2019,2,06,30,Fiscal_Data
1877,2019-06-30,MALAWI,KWACHA,MALAWI-KWACHA,789.0,null,105,2019,3,2019,2,06,30,Fiscal_Data
1878,2019-06-30,MALAYSIA,RINGGIT,MALAYSIA-RINGGIT,4.13,null,106,2019,3,2019,2,06,30,Fiscal_Data
1879,2019-06-30,MALDIVES,RUFIYAA,MALDIVES-RUFIYAA,15.42,null,107,2019,3,2019,2,06,30,Fiscal_Data
1880,2019-06-30,MALI,CFA FRANC,MALI-CFA FRANC,573.5,null,108,2019,3,2019,2,06,30,Fiscal_Data
1881,2019-06-30,MALTA,EURO,MALTA-EURO,0.879,null,109,2019,3,2019,2,06,30,Fiscal_Data
1882,2019-06-30,MARSHALLS ISLANDS,DOLLAR,MARSHALLS ISLANDS-DOLLAR,1.0,null,110,2019,3,2019,2,06,30,Fiscal_Data
1883,2019-06-30,MARTINIQUE,EURO,MARTINIQUE-EURO,0.879,null,111,2019,3,2019,2,06,30,Fiscal_Data
1884,2019-06-30,MAURITANIA,OUGUIYA,MAURITANIA-OUGUIYA,36.0,null,112,2019,3,2019,2,06,30,Fiscal_Data
1885,2019-06-30,MAURITIUS,RUPEE,MAURITIUS-RUPEE,35.5,null,113,2019,3,2019,2,06,30,Fiscal_Data
1886,2019-06-30,MEXICO,PESO,MEXICO-PESO,19.175,null,114,2019,3,2019,2,06,30,Fiscal_Data
1887,2019-06-30,MICRONESIA,DOLLAR,MICRONESIA-DOLLAR,1.0,null,115,2019,3,2019,2,06,30,Fiscal_Data
1888,2019-06-30,MOLDOVA,LEU,MOLDOVA-LEU,18.0,null,116,2019,3,2019,2,06,30,Fiscal_Data
1889,2019-06-30,MONGOLIA,TUGRIK,MONGOLIA-TUGRIK,2657.51,null,117,2019,3,2019,2,06,30,Fiscal_Data
1890,2019-06-30,MONTENEGRO,EURO,MONTENEGRO-EURO,0.879,null,118,2019,3,2019,2,06,30,Fiscal_Data
1891,2019-06-30,MOROCCO,DIRHAM,MOROCCO-DIRHAM,9.576,null,119,2019,3,2019,2,06,30,Fiscal_Data
1892,2019-06-30,MOZAMBIQUE,METICAL,MOZAMBIQUE-METICAL,61.5,null,120,2019,3,2019,2,06,30,Fiscal_Data
1893,2019-06-30,NAMIBIA,DOLLAR,NAMIBIA-DOLLAR,14.168,null,121,2019,3,2019,2,06,30,Fiscal_Data
1894,2019-06-30,NEPAL,RUPEE,NEPAL-RUPEE,110.55,null,122,2019,3,2019,2,06,30,Fiscal_Data
1895,2019-06-30,NETHERLANDS ANTILLES,GUILDER,NETHERLANDS ANTILLES-GUILDER,1.78,null,123,2019,3,2019,2,06,30,Fiscal_Data
1896,2019-06-30,NETHERLANDS,EURO,NETHERLANDS-EURO,0.879,null,124,2019,3,2019,2,06,30,Fiscal_Data
1897,2019-06-30,NEW ZEALAND,DOLLAR,NEW ZEALAND-DOLLAR,1.491,null,125,2019,3,2019,2,06,30,Fiscal_Data
1898,2019-06-30,NICARAGUA,CORDOBA,NICARAGUA-CORDOBA,33.05,null,126,2019,3,2019,2,06,30,Fiscal_Data
1899,2019-06-30,NIGER,CFA FRANC,NIGER-CFA FRANC,573.5,null,127,2019,3,2019,2,06,30,Fiscal_Data
1900,2019-06-30,NIGERIA,NAIRA,NIGERIA-NAIRA,361.0,null,128,2019,3,2019,2,06,30,Fiscal_Data
1901,2019-06-30,OMAN,RIAL,OMAN-RIAL,0.385,null,130,2019,3,2019,2,06,30,Fiscal_Data
1902,2019-09-30,AFGHANISTAN,AFGHANI,AFGHANISTAN-AFGHANI,77.53,null,1,2019,4,2019,3,09,30,Fiscal_Data
1903,2019-09-30,ALBANIA,LEK,ALBANIA-LEK,111.35,null,2,2019,4,2019,3,09,30,Fiscal_Data
1904,2019-09-30,ALGERIA,DINAR,ALGERIA-DINAR,120.43,null,3,2019,4,2019,3,09,30,Fiscal_Data
1905,2019-09-30,ANGOLA,KWANZA,ANGOLA-KWANZA,365.0,null,4,2019,4,2019,3,09,30,Fiscal_Data
1906,2019-09-30,ANTIGUA,BARBUDA-E. CARIBBEAN DOLLAR,ANTIGUA-BARBUDA-E. CARIBBEAN DOLLAR,2.7,null,5,2019,4,2019,3,09,30,Fiscal_Data
1907,2019-09-30,ARGENTINA,PESO,ARGENTINA-PESO,57.32,null,6,2019,4,2019,3,09,30,Fiscal_Data
1908,2019-09-30,ARMENIA,DRAM,ARMENIA-DRAM,475.0,null,7,2019,4,2019,3,09,30,Fiscal_Data
1909,2019-09-30,AUSTRALIA,DOLLAR,AUSTRALIA-DOLLAR,1.481,null,8,2019,4,2019,3,09,30,Fiscal_Data
1910,2019-09-30,AUSTRIA,EURO,AUSTRIA-EURO,0.917,null,9,2019,4,2019,3,09,30,Fiscal_Data
1911,2019-09-30,AZERBAIJAN,NEW MANAT,AZERBAIJAN-NEW MANAT,1.7,null,10,2019,4,2019,3,09,30,Fiscal_Data
1912,2019-09-30,BAHAMAS,DOLLAR,BAHAMAS-DOLLAR,1.0,null,11,2019,4,2019,3,09,30,Fiscal_Data
1913,2019-09-30,BAHRAIN,DINAR,BAHRAIN-DINAR,0.377,null,12,2019,4,2019,3,09,30,Fiscal_Data
1914,2019-09-30,BANGLADESH,TAKA,BANGLADESH-TAKA,84.0,null,13,2019,4,2019,3,09,30,Fiscal_Data
1915,2019-09-30,BARBADOS,DOLLAR,BARBADOS-DOLLAR,2.02,null,14,2019,4,2019,3,09,30,Fiscal_Data
1916,2019-09-30,BELARUS,NEW RUBLE,BELARUS-NEW RUBLE,2.074,null,15,2019,4,2019,3,09,30,Fiscal_Data
1917,2019-09-30,BELGIUM,EURO,BELGIUM-EURO,0.917,null,16,2019,4,2019,3,09,30,Fiscal_Data
1918,2019-09-30,BELIZE,DOLLAR,BELIZE-DOLLAR,2.0,null,17,2019,4,2019,3,09,30,Fiscal_Data
1919,2019-09-30,BENIN,CFA FRANC,BENIN-CFA FRANC,596.0,null,18,2019,4,2019,3,09,30,Fiscal_Data
1920,2019-09-30,BERMUDA,DOLLAR,BERMUDA-DOLLAR,1.0,null,19,2019,4,2019,3,09,30,Fiscal_Data
1921,2019-09-30,BOLIVIA,BOLIVIANO,BOLIVIA-BOLIVIANO,6.84,null,20,2019,4,2019,3,09,30,Fiscal_Data
1922,2019-09-30,BOSNIA,MARKA,BOSNIA-MARKA,1.794,null,21,2019,4,2019,3,09,30,Fiscal_Data
1923,2019-09-30,BOTSWANA,PULA,BOTSWANA-PULA,11.001,null,22,2019,4,2019,3,09,30,Fiscal_Data
1924,2019-09-30,BRAZIL,REAL,BRAZIL-REAL,4.159,null,23,2019,4,2019,3,09,30,Fiscal_Data
1925,2019-09-30,BRUNEI,DOLLAR,BRUNEI-DOLLAR,1.383,null,24,2019,4,2019,3,09,30,Fiscal_Data
1926,2019-09-30,BULGARIA,LEV New,BULGARIA-LEV New,1.794,null,25,2019,4,2019,3,09,30,Fiscal_Data
1927,2019-09-30,BURKINA FASO,CFA FRANC,BURKINA FASO-CFA FRANC,596.0,null,26,2019,4,2019,3,09,30,Fiscal_Data
1928,2019-09-30,BURMA,KYAT,BURMA-KYAT,1520.0,null,27,2019,4,2019,3,09,30,Fiscal_Data
1929,2019-09-30,BURUNDI,FRANC,BURUNDI-FRANC,1810.0,null,28,2019,4,2019,3,09,30,Fiscal_Data
1930,2019-09-30,CAMBODIA (KHMER),RIEL,CAMBODIA (KHMER)-RIEL,4051.0,null,29,2019,4,2019,3,09,30,Fiscal_Data
1931,2019-09-30,CAMEROON,CFA FRANC,CAMEROON-CFA FRANC,618.63,null,30,2019,4,2019,3,09,30,Fiscal_Data
1932,2019-09-30,CANADA,DOLLAR,CANADA-DOLLAR,1.325,null,31,2019,4,2019,3,09,30,Fiscal_Data
1933,2019-09-30,CAPE VERDE,ESCUDO,CAPE VERDE-ESCUDO,99.291,null,32,2019,4,2019,3,09,30,Fiscal_Data
1934,2019-09-30,CAYMAN ISLANDS,DOLLAR,CAYMAN ISLANDS-DOLLAR,0.82,null,33,2019,4,2019,3,09,30,Fiscal_Data
1935,2019-09-30,CENTRAL AFRICAN REPUBLIC,CFA FRANC,CENTRAL AFRICAN REPUBLIC-CFA FRANC,618.63,null,34,2019,4,2019,3,09,30,Fiscal_Data
1936,2019-09-30,CHAD,CFA FRANC,CHAD-CFA FRANC,618.63,null,35,2019,4,2019,3,09,30,Fiscal_Data
1937,2019-09-30,CHILE,PESO,CHILE-PESO,728.1,null,36,2019,4,2019,3,09,30,Fiscal_Data
1938,2019-09-30,COLOMBIA,PESO,COLOMBIA-PESO,3455.55,null,38,2019,4,2019,3,09,30,Fiscal_Data
1939,2019-09-30,COMOROS,FRANC,COMOROS-FRANC,448.8,null,39,2019,4,2019,3,09,30,Fiscal_Data
1940,2019-09-30,CONGO,CFA FRANC,CONGO-CFA FRANC,618.63,null,40,2019,4,2019,3,09,30,Fiscal_Data
1941,2019-09-30,COSTA RICA,COLON,COSTA RICA-COLON,579.9,null,41,2019,4,2019,3,09,30,Fiscal_Data
1942,2019-09-30,COTE D'IVOIRE,CFA FRANC,COTE D'IVOIRE-CFA FRANC,596.0,null,42,2019,4,2019,3,09,30,Fiscal_Data
1943,2019-09-30,CROATIA,KUNA,CROATIA-KUNA,6.62,null,43,2019,4,2019,3,09,30,Fiscal_Data
1944,2019-09-30,CUBA,Chavito,CUBA-Chavito,1.0,null,44,2019,4,2019,3,09,30,Fiscal_Data
1945,2019-09-30,CYPRUS,EURO,CYPRUS-EURO,0.917,null,45,2019,4,2019,3,09,30,Fiscal_Data
1946,2019-09-30,CZECH REPUBLIC,KORUNA,CZECH REPUBLIC-KORUNA,23.054,null,46,2019,4,2019,3,09,30,Fiscal_Data
1947,2019-09-30,CROSS BORDER,Euro,Cross Border-Euro,0.917,null,47,2019,4,2019,3,09,30,Fiscal_Data
1948,2019-09-30,DEMOCRATIC REPUBLIC OF CONGO,FRANC,DEMOCRATIC REPUBLIC OF CONGO-FRANC,1650.0,null,48,2019,4,2019,3,09,30,Fiscal_Data
1949,2019-09-30,DENMARK,KRONE,DENMARK-KRONE,6.851,null,49,2019,4,2019,3,09,30,Fiscal_Data
1950,2019-09-30,DJIBOUTI,FRANC,DJIBOUTI-FRANC,177.0,null,50,2019,4,2019,3,09,30,Fiscal_Data
1951,2019-09-30,DOMINICAN REPUBLIC,PESO,DOMINICAN REPUBLIC-PESO,51.89,null,51,2019,4,2019,3,09,30,Fiscal_Data
1952,2019-09-30,ECUADOR,DOLARES,ECUADOR-DOLARES,1.0,null,52,2019,4,2019,3,09,30,Fiscal_Data
1953,2019-09-30,EGYPT,POUND,EGYPT-POUND,16.265,null,53,2019,4,2019,3,09,30,Fiscal_Data
1954,2019-09-30,EL SALVADOR,DOLARES,EL SALVADOR-DOLARES,1.0,null,54,2019,4,2019,3,09,30,Fiscal_Data
1955,2019-09-30,EQUATORIAL GUINEA,CFA FRANC,EQUATORIAL GUINEA-CFA FRANC,618.63,null,55,2019,4,2019,3,09,30,Fiscal_Data
1956,2019-09-30,ERITREA,NAKFA,ERITREA-NAKFA,15.0,null,56,2019,4,2019,3,09,30,Fiscal_Data
1957,2019-09-30,ESTONIA,EURO,ESTONIA-EURO,0.917,null,57,2019,4,2019,3,09,30,Fiscal_Data
1958,2019-09-30,ETHIOPIA,BIRR,ETHIOPIA-BIRR,29.28,null,58,2019,4,2019,3,09,30,Fiscal_Data
1959,2019-09-30,EURO ZONE,EURO,EURO ZONE-EURO,0.917,null,59,2019,4,2019,3,09,30,Fiscal_Data
1960,2019-09-30,FIJI,DOLLAR,FIJI-DOLLAR,2.161,null,60,2019,4,2019,3,09,30,Fiscal_Data
1961,2019-09-30,FINLAND,EURO,FINLAND-EURO,0.917,null,61,2019,4,2019,3,09,30,Fiscal_Data
1962,2019-09-30,FRANCE,EURO,FRANCE-EURO,0.917,null,62,2019,4,2019,3,09,30,Fiscal_Data
1963,2019-09-30,GABON,CFA FRANC,GABON-CFA FRANC,618.63,null,63,2019,4,2019,3,09,30,Fiscal_Data
1964,2019-09-30,GAMBIA,DALASI,GAMBIA-DALASI,50.0,null,64,2019,4,2019,3,09,30,Fiscal_Data
1965,2019-09-30,CHINA,RENMINBI,CHINA-RENMINBI,7.143,null,37,2019,4,2019,3,09,30,Fiscal_Data
1966,2019-09-30,GEORGIA,LARI,GEORGIA-LARI,2.97,null,65,2019,4,2019,3,09,30,Fiscal_Data
1967,2019-09-30,GERMANY,EURO,GERMANY EURO,0.917,null,66,2019,4,2019,3,09,30,Fiscal_Data
1968,2019-09-30,GHANA,CEDI,GHANA-CEDI,5.42,null,67,2019,4,2019,3,09,30,Fiscal_Data
1969,2019-09-30,GREECE,EURO,GREECE-EURO,0.917,null,68,2019,4,2019,3,09,30,Fiscal_Data
1970,2019-09-30,GRENADA,EAST CARIBBEAN DOLLAR,GRENADA-EAST CARIBBEAN DOLLAR,2.7,null,69,2019,4,2019,3,09,30,Fiscal_Data
1971,2019-09-30,GUATEMALA,QUETZAL,GUATEMALA-QUETZAL,7.72,null,70,2019,4,2019,3,09,30,Fiscal_Data
1972,2019-09-30,GUINEA BISSAU,CFA FRANC,GUINEA BISSAU-CFA FRANC,596.0,null,71,2019,4,2019,3,09,30,Fiscal_Data
1973,2019-09-30,GUINEA,FRANC,GUINEA-FRANC,9230.0,null,72,2019,4,2019,3,09,30,Fiscal_Data
1974,2019-09-30,GUYANA,DOLLAR,GUYANA-DOLLAR,215.0,null,73,2019,4,2019,3,09,30,Fiscal_Data
1975,2019-09-30,HAITI,GOURDE,HAITI-GOURDE,93.654,null,74,2019,4,2019,3,09,30,Fiscal_Data
1976,2019-09-30,HONDURAS,LEMPIRA,HONDURAS-LEMPIRA,25.0,null,75,2019,4,2019,3,09,30,Fiscal_Data
1977,2019-09-30,HONG KONG,DOLLAR,HONG KONG-DOLLAR,7.84,null,76,2019,4,2019,3,09,30,Fiscal_Data
1978,2019-09-30,HUNGARY,FORINT,HUNGARY-FORINT,307.06,null,77,2019,4,2019,3,09,30,Fiscal_Data
1979,2019-09-30,ICELAND,KRONA,ICELAND-KRONA,123.82,null,78,2019,4,2019,3,09,30,Fiscal_Data
1980,2019-09-30,INDIA,RUPEE,INDIA-RUPEE,70.2,null,79,2019,4,2019,3,09,30,Fiscal_Data
1981,2019-09-30,INDONESIA,RUPIAH,INDONESIA-RUPIAH,14115.0,null,80,2019,4,2019,3,09,30,Fiscal_Data
1982,2019-09-30,IRAN,RIAL,IRAN-RIAL,42000.0,null,81,2019,4,2019,3,09,30,Fiscal_Data
1983,2019-09-30,IRAQ,DINAR,IRAQ-DINAR,1138.0,null,82,2019,4,2019,3,09,30,Fiscal_Data
1984,2019-09-30,IRELAND,EURO,IRELAND-EURO,0.917,null,83,2019,4,2019,3,09,30,Fiscal_Data
1985,2019-09-30,ISRAEL,SHEKEL,ISRAEL-SHEKEL,3.475,null,84,2019,4,2019,3,09,30,Fiscal_Data
1986,2019-09-30,ITALY,EURO,ITALY-EURO,0.917,null,85,2019,4,2019,3,09,30,Fiscal_Data
1987,2019-09-30,JAMAICA,DOLLAR,JAMAICA-DOLLAR,136.0,null,86,2019,4,2019,3,09,30,Fiscal_Data
1988,2019-09-30,JAPAN,YEN,JAPAN-YEN,108.02,null,87,2019,4,2019,3,09,30,Fiscal_Data
1989,2019-09-30,JERUSALEM,SHEKEL,JERUSALEM-SHEKEL,3.475,null,88,2019,4,2019,3,09,30,Fiscal_Data
1990,2019-09-30,JORDAN,DINAR,JORDAN-DINAR,0.708,null,89,2019,4,2019,3,09,30,Fiscal_Data
1991,2019-09-30,KAZAKHSTAN,TENGE,KAZAKHSTAN-TENGE,387.63,null,90,2019,4,2019,3,09,30,Fiscal_Data
1992,2019-09-30,KENYA,SHILLING,KENYA-SHILLING,103.75,null,91,2019,4,2019,3,09,30,Fiscal_Data
1993,2019-09-30,KOREA,WON,KOREA-WON,1198.2,null,92,2019,4,2019,3,09,30,Fiscal_Data
1994,2019-09-30,KOSOVO,EURO,KOSOVO-EURO,0.917,null,93,2019,4,2019,3,09,30,Fiscal_Data
1995,2019-09-30,KUWAIT,DINAR,KUWAIT-DINAR,0.304,null,94,2019,4,2019,3,09,30,Fiscal_Data
1996,2019-09-30,KYRGYZSTAN,SOM,KYRGYZSTAN-SOM,69.8,null,95,2019,4,2019,3,09,30,Fiscal_Data
1997,2019-09-30,LAOS,KIP,LAOS-KIP,8810.0,null,96,2019,4,2019,3,09,30,Fiscal_Data
1998,2019-09-30,LATVIA,EURO,LATVIA-EURO,0.917,null,97,2019,4,2019,3,09,30,Fiscal_Data
1999,2019-09-30,LEBANON,POUND,LEBANON-POUND,1500.0,null,98,2019,4,2019,3,09,30,Fiscal_Data
2000,2019-09-30,LESOTHO,SOUTH AFRICAN RAND,LESOTHO-SOUTH AFRICAN RAND,15.195,null,99,2019,4,2019,3,09,30,Fiscal_Data
2001,2019-09-30,LIBERIA,DOLLAR,LIBERIA-DOLLAR,208.44,null,100,2019,4,2019,3,09,30,Fiscal_Data
2002,2019-09-30,LIBYA,DINAR,LIBYA-DINAR,1.413,null,101,2019,4,2019,3,09,30,Fiscal_Data
2003,2019-09-30,LITHUANIA,EURO,LITHUANIA-EURO,0.917,null,102,2019,4,2019,3,09,30,Fiscal_Data
2004,2019-09-30,LUXEMBOURG,EURO,LUXEMBOURG-EURO,0.917,null,103,2019,4,2019,3,09,30,Fiscal_Data
2005,2019-09-30,MADAGASCAR,Ariary,MADAGASCAR-Ariary,3734.6,null,104,2019,4,2019,3,09,30,Fiscal_Data
2006,2019-09-30,MALAWI,KWACHA,MALAWI-KWACHA,760.0,null,105,2019,4,2019,3,09,30,Fiscal_Data
2007,2019-09-30,MALAYSIA,RINGGIT,MALAYSIA-RINGGIT,4.185,null,106,2019,4,2019,3,09,30,Fiscal_Data
2008,2019-09-30,MALDIVES,RUFIYAA,MALDIVES-RUFIYAA,15.42,null,107,2019,4,2019,3,09,30,Fiscal_Data
2009,2019-09-30,MALI,CFA FRANC,MALI-CFA FRANC,596.0,null,108,2019,4,2019,3,09,30,Fiscal_Data
2010,2019-09-30,MALTA,EURO,MALTA-EURO,0.917,null,109,2019,4,2019,3,09,30,Fiscal_Data
2011,2019-09-30,MARSHALLS ISLANDS,DOLLAR,MARSHALLS ISLANDS-DOLLAR,1.0,null,110,2019,4,2019,3,09,30,Fiscal_Data
2012,2019-09-30,MAURITANIA,OUGUIYA,MAURITANIA-OUGUIYA,36.0,null,111,2019,4,2019,3,09,30,Fiscal_Data
2013,2019-09-30,MAURITIUS,RUPEE,MAURITIUS-RUPEE,36.1,null,112,2019,4,2019,3,09,30,Fiscal_Data
2014,2019-09-30,MEXICO,PESO,MEXICO-PESO,19.725,null,113,2019,4,2019,3,09,30,Fiscal_Data
2015,2019-09-30,MICRONESIA,DOLLAR,MICRONESIA-DOLLAR,1.0,null,114,2019,4,2019,3,09,30,Fiscal_Data
2016,2019-09-30,MOLDOVA,LEU,MOLDOVA-LEU,17.66,null,115,2019,4,2019,3,09,30,Fiscal_Data
2017,2019-09-30,MONTENEGRO,EURO,MONTENEGRO-EURO,0.917,null,117,2019,4,2019,3,09,30,Fiscal_Data
2018,2019-09-30,MOROCCO,DIRHAM,MOROCCO-DIRHAM,9.74,null,118,2019,4,2019,3,09,30,Fiscal_Data
2019,2019-09-30,MOZAMBIQUE,METICAL,MOZAMBIQUE-METICAL,61.3,null,119,2019,4,2019,3,09,30,Fiscal_Data
2020,2019-09-30,NAMIBIA,DOLLAR,NAMIBIA-DOLLAR,15.195,null,120,2019,4,2019,3,09,30,Fiscal_Data
2021,2019-09-30,NEPAL,RUPEE,NEPAL-RUPEE,113.15,null,121,2019,4,2019,3,09,30,Fiscal_Data
2022,2019-09-30,NETHERLANDS ANTILLES,GUILDER,NETHERLANDS ANTILLES-GUILDER,1.78,null,122,2019,4,2019,3,09,30,Fiscal_Data
2023,2019-09-30,NETHERLANDS,EURO,NETHERLANDS-EURO,0.917,null,123,2019,4,2019,3,09,30,Fiscal_Data
2024,2019-09-30,NEW ZEALAND,DOLLAR,NEW ZEALAND-DOLLAR,1.595,null,124,2019,4,2019,3,09,30,Fiscal_Data
2025,2019-09-30,NICARAGUA,CORDOBA,NICARAGUA-CORDOBA,33.45,null,125,2019,4,2019,3,09,30,Fiscal_Data
2026,2019-09-30,NIGER,CFA FRANC,NIGER-CFA FRANC,596.0,null,126,2019,4,2019,3,09,30,Fiscal_Data
2027,2019-09-30,NIGERIA,NAIRA,NIGERIA-NAIRA,361.0,null,127,2019,4,2019,3,09,30,Fiscal_Data
2028,2019-09-30,NORWAY,KRONE,NORWAY-KRONE,9.088,null,128,2019,4,2019,3,09,30,Fiscal_Data
2029,2019-09-30,PAKISTAN,RUPEE,PAKISTAN-RUPEE,156.0,null,130,2019,4,2019,3,09,30,Fiscal_Data
2030,2019-09-30,PALAU,DOLLAR,PALAU-DOLLAR,1.0,null,131,2019,4,2019,3,09,30,Fiscal_Data
2031,2019-09-30,PANAMA,BALBOA,PANAMA-BALBOA,1.0,null,132,2019,4,2019,3,09,30,Fiscal_Data
2032,2019-09-30,PAPUA NEW GUINEA,KINA,PAPUA NEW GUINEA-KINA,3.317,null,133,2019,4,2019,3,09,30,Fiscal_Data
2033,2019-09-30,PARAGUAY,GUARANI,PARAGUAY-GUARANI,6378.6099,null,134,2019,4,2019,3,09,30,Fiscal_Data
2034,2019-09-30,PERU,SOL,PERU-SOL,3.38,null,135,2019,4,2019,3,09,30,Fiscal_Data
2035,2019-09-30,PHILIPPINES,PESO,PHILIPPINES-PESO,51.901,null,136,2019,4,2019,3,09,30,Fiscal_Data
2036,2019-09-30,POLAND,ZLOTY,POLAND-ZLOTY,4.015,null,137,2019,4,2019,3,09,30,Fiscal_Data
2037,2019-09-30,PORTUGAL,EURO,PORTUGAL-EURO,0.917,null,138,2019,4,2019,3,09,30,Fiscal_Data
2038,2019-09-30,QATAR,RIYAL,QATAR-RIYAL,3.642,null,139,2019,4,2019,3,09,30,Fiscal_Data
2039,2019-09-30,ROMANIA,NEW LEU,ROMANIA-NEW LEU,4.357,null,140,2019,4,2019,3,09,30,Fiscal_Data
2040,2019-09-30,RUSSIA,RUBLE,RUSSIA-RUBLE,64.965,null,141,2019,4,2019,3,09,30,Fiscal_Data
2041,2019-09-30,RWANDA,FRANC,RWANDA-FRANC,910.0,null,142,2019,4,2019,3,09,30,Fiscal_Data
2042,2019-09-30,REP. OF N MACEDONIA,Dinar,Rep. of N Macedonia-Dinar,56.24,null,143,2019,4,2019,3,09,30,Fiscal_Data
2043,2019-09-30,REPUBLIC OF PALAU,Dollar,Republic of Palau-Dollar,1.0,null,144,2019,4,2019,3,09,30,Fiscal_Data
2044,2019-09-30,MONGOLIA,TUGRIK,MONGOLIA-TUGRIK,2667.6399,null,116,2019,4,2019,3,09,30,Fiscal_Data
2045,2019-09-30,OMAN,RIAL,OMAN-RIAL,0.385,null,129,2019,4,2019,3,09,30,Fiscal_Data
2046,2019-09-30,SAO TOME & PRINCIPE,NEW DOBRAS,SAO TOME & PRINCIPE-NEW DOBRAS,22.31,null,145,2019,4,2019,3,09,30,Fiscal_Data
2047,2019-09-30,SAUDI ARABIA,RIYAL,SAUDI ARABIA-RIYAL,3.75,null,146,2019,4,2019,3,09,30,Fiscal_Data
2048,2019-09-30,SENEGAL,CFA FRANC,SENEGAL-CFA FRANC,596.0,null,147,2019,4,2019,3,09,30,Fiscal_Data
2049,2019-09-30,SERBIA,DINAR,SERBIA-DINAR,107.43,null,148,2019,4,2019,3,09,30,Fiscal_Data
2050,2019-09-30,SEYCHELLES,RUPEE,SEYCHELLES-RUPEE,13.62,null,149,2019,4,2019,3,09,30,Fiscal_Data
2051,2019-09-30,SIERRA LEONE,LEONE,SIERRA LEONE-LEONE,9348.0,null,150,2019,4,2019,3,09,30,Fiscal_Data
2052,2019-09-30,SINGAPORE,DOLLAR,SINGAPORE-DOLLAR,1.383,null,151,2019,4,2019,3,09,30,Fiscal_Data
2053,2019-09-30,SLOVAK REPUBLIC,EURO,SLOVAK REPUBLIC-EURO,0.917,null,152,2019,4,2019,3,09,30,Fiscal_Data
2054,2019-09-30,SLOVENIA,EURO,SLOVENIA-EURO,0.917,null,153,2019,4,2019,3,09,30,Fiscal_Data
2055,2019-09-30,SOLOMON ISLANDS,DOLLAR,SOLOMON ISLANDS-DOLLAR,7.752,null,154,2019,4,2019,3,09,30,Fiscal_Data
2056,2019-09-30,SOMALI,SHILLING,SOMALI-SHILLING,575.0,null,155,2019,4,2019,3,09,30,Fiscal_Data
2057,2019-09-30,SOUTH AFRICA,RAND,SOUTH AFRICA-RAND,15.195,null,156,2019,4,2019,3,09,30,Fiscal_Data
2058,2019-09-30,SOUTH SUDANESE,POUND,SOUTH SUDANESE-POUND,159.82,null,157,2019,4,2019,3,09,30,Fiscal_Data
2059,2019-09-30,SRI LANKA,RUPEE,SRI LANKA-RUPEE,182.0,null,159,2019,4,2019,3,09,30,Fiscal_Data
2060,2019-09-30,ST LUCIA,EC DOLLAR,ST LUCIA-EC DOLLAR,2.7,null,160,2019,4,2019,3,09,30,Fiscal_Data
2061,2019-09-30,SUDAN,SUDANESE POUND,SUDAN-SUDANESE POUND,45.0,null,161,2019,4,2019,3,09,30,Fiscal_Data
2062,2019-09-30,SURINAME,GUILDER,SURINAME-GUILDER,7.52,null,162,2019,4,2019,3,09,30,Fiscal_Data
2063,2019-09-30,SWAZILAND,LILANGENI,SWAZILAND-LILANGENI,15.195,null,163,2019,4,2019,3,09,30,Fiscal_Data
2064,2019-09-30,SWEDEN,KRONA,SWEDEN-KRONA,9.818,null,164,2019,4,2019,3,09,30,Fiscal_Data
2065,2019-09-30,SWITZERLAND,FRANC,SWITZERLAND-FRANC,0.997,null,165,2019,4,2019,3,09,30,Fiscal_Data
2066,2019-09-30,SYRIA,POUND,SYRIA-POUND,435.0,null,166,2019,4,2019,3,09,30,Fiscal_Data
2067,2019-09-30,TAIWAN,DOLLAR,TAIWAN-DOLLAR,31.052,null,167,2019,4,2019,3,09,30,Fiscal_Data
2068,2019-09-30,TAJIKISTAN,SOMONI,TAJIKISTAN-SOMONI,9.65,null,168,2019,4,2019,3,09,30,Fiscal_Data
2069,2019-09-30,TANZANIA,SHILLING,TANZANIA-SHILLING,2293.0,null,169,2019,4,2019,3,09,30,Fiscal_Data
2070,2019-09-30,THAILAND,BAHT,THAILAND-BAHT,30.6,null,170,2019,4,2019,3,09,30,Fiscal_Data
2071,2019-09-30,TIMOR,LESTE DILI,TIMOR-LESTE DILI,1.0,null,171,2019,4,2019,3,09,30,Fiscal_Data
2072,2019-09-30,TOGO,CFA FRANC,TOGO-CFA FRANC,596.0,null,172,2019,4,2019,3,09,30,Fiscal_Data
2073,2019-09-30,TONGA,PA'ANGA,TONGA-PA'ANGA,2.222,null,173,2019,4,2019,3,09,30,Fiscal_Data
2074,2019-09-30,TRINIDAD & TOBAGO,DOLLAR,TRINIDAD & TOBAGO-DOLLAR,6.711,null,174,2019,4,2019,3,09,30,Fiscal_Data
2075,2019-09-30,TUNISIA,DINAR,TUNISIA-DINAR,2.857,null,175,2019,4,2019,3,09,30,Fiscal_Data
